cod_dpto,cod_mpio,departamento_mgn,municipio_mgn,municipio_tipo_mgn,area_km2_mgn_attribute,area_km2_calc,centroid_lat,centroid_lon
15,15667,BOYACÁ,SAN LUIS DE GACENO,MUNICIPIO,468.96632254,468.96632252974297,4.815263654458039,-73.12378615988216
15,15673,BOYACÁ,SAN MATEO,MUNICIPIO,123.60232996,123.60232995441721,6.406887263408689,-72.55962550461358
15,15676,BOYACÁ,SAN MIGUEL DE SEMA,MUNICIPIO,93.8605391,93.86053909690861,5.532326241203393,-73.74715864784991
15,15681,BOYACÁ,SAN PABLO DE BORBUR,MUNICIPIO,195.66468356,195.6646835571833,5.677343214437102,-74.11403868497841
15,15686,BOYACÁ,SANTANA,MUNICIPIO,67.85295191,67.8529519031997,6.057614347976296,-73.48974836834668
15,15690,BOYACÁ,SANTA MARÍA,MUNICIPIO,309.1066065,309.10660648826337,4.822997507369751,-73.25377493700705
15,15693,BOYACÁ,SANTA ROSA DE VITERBO,MUNICIPIO,116.47802818,116.47802817260617,5.8929460007494825,-72.99172527109376
15,15696,BOYACÁ,SANTA SOFÍA,MUNICIPIO,77.44205425,77.44205424848064,5.731601518041769,-73.60366307299441
15,15720,BOYACÁ,SATIVANORTE,MUNICIPIO,161.07008221,161.07008220660734,6.132135485312227,-72.73026665014227
15,15723,BOYACÁ,SATIVASUR,MUNICIPIO,54.6258375,54.62583750083684,6.070724953282788,-72.71548694235774
15,15740,BOYACÁ,SIACHOQUE,MUNICIPIO,119.00719675,119.00719674156234,5.4987479172064155,-73.21681788867186
15,15753,BOYACÁ,SOATÁ,MUNICIPIO,122.83096514,122.83096513183854,6.323087101746782,-72.69604049043625
15,15755,BOYACÁ,SOCOTÁ,MUNICIPIO,602.30379457,602.3037945521345,5.934921756390064,-72.559134148267
15,15757,BOYACÁ,SOCHA,MUNICIPIO,149.88023358,149.8802335756541,5.960520564973945,-72.68240987876942
15,15759,BOYACÁ,SOGAMOSO,MUNICIPIO,207.28392531,207.28392530175483,5.667996668218798,-72.88650694016457
15,15761,BOYACÁ,SOMONDOCO,MUNICIPIO,58.69678192,58.696781915984005,4.970973492089775,-73.42878875288403
15,15762,BOYACÁ,SORA,MUNICIPIO,47.76553111,47.76553110759639,5.580573209253989,-73.44371942905464
15,15763,BOYACÁ,SOTAQUIRÁ,MUNICIPIO,291.56505079,291.5650507766791,5.785207733356882,-73.25545197782647
15,15764,BOYACÁ,SORACÁ,MUNICIPIO,55.66056649,55.66056648721688,5.494889858276384,-73.31900037455591
15,15774,BOYACÁ,SUSACÓN,MUNICIPIO,182.31290294,182.31290293518734,6.215200637219546,-72.71575774042623
15,15776,BOYACÁ,SUTAMARCHÁN,MUNICIPIO,103.34569381,103.34569380921114,5.640029945896723,-73.62598723348056
15,15778,BOYACÁ,SUTATENZA,MUNICIPIO,41.0667208,41.06672079634634,5.026854517421795,-73.43351701925263
15,15790,BOYACÁ,TASCO,MUNICIPIO,209.25151716,209.25151715604096,5.882293865053955,-72.72626490965052
15,15798,BOYACÁ,TENZA,MUNICIPIO,45.78730793,45.78730793127018,5.071412998114246,-73.42479756621326
15,15804,BOYACÁ,TIBANÁ,MUNICIPIO,121.6262047,121.62620469950035,5.301116294650012,-73.39325223180069
15,15806,BOYACÁ,TIBASOSA,MUNICIPIO,93.57969813,93.57969812887814,5.747327922546189,-73.0111439136011
15,15808,BOYACÁ,TINJACÁ,MUNICIPIO,79.63101216,79.63101215295563,5.577565992058032,-73.6761464727725
15,15810,BOYACÁ,TIPACOQUE,MUNICIPIO,71.79303975,71.79303975156331,6.420352716429461,-72.69463600049527
15,15814,BOYACÁ,TOCA,MUNICIPIO,167.94119983,167.94119982930687,5.580253994545441,-73.16069689374321
15,15816,BOYACÁ,TOGÜÍ,MUNICIPIO,101.27760027,101.27760026214354,5.921828888936594,-73.48921734813698
15,15820,BOYACÁ,TÓPAGA,MUNICIPIO,33.56032452,33.56032451787391,5.765350359067252,-72.83672985213371
15,15822,BOYACÁ,TOTA,MUNICIPIO,195.66415882,195.66415881635737,5.489191234418834,-73.00534776470855
15,15832,BOYACÁ,TUNUNGUÁ,MUNICIPIO,29.18229623,29.182296227068345,5.7203015468273435,-73.94330965318582
15,15835,BOYACÁ,TURMEQUÉ,MUNICIPIO,79.57757792,79.57757792103806,5.305696337066221,-73.50908759998406
15,15837,BOYACÁ,TUTA,MUNICIPIO,165.2288456,165.22884559756122,5.6721901973755795,-73.18302952869884
15,15839,BOYACÁ,TUTAZÁ,MUNICIPIO,121.76010562,121.76010561877132,6.078050602814183,-72.85707761125705
15,15842,BOYACÁ,ÚMBITA,MUNICIPIO,145.84450242,145.8445024131407,5.217240112279446,-73.4633854210637
15,15861,BOYACÁ,VENTAQUEMADA,MUNICIPIO,159.75372903,159.75372902870438,5.3833847007204145,-73.52098405339808
15,15879,BOYACÁ,VIRACACHÁ,MUNICIPIO,62.46990588,62.46990588202332,5.44055830806211,-73.26627408308916
15,15897,BOYACÁ,ZETAQUIRA,MUNICIPIO,251.04176276,251.0417627496091,5.285636439150625,-73.16763781625998
