cod_dpto,departamento,cod_mpio,municipio,year,population_total,sedes_reps,prestadores_reps,reps_rows,sedes_ips_reps,sedes_publicas_reps,sedes_privadas_reps,fecha_corte_reps,rips_f_atenciones,rips_f_rows,rips_f_diagnosticos_distinct,rips_f_tipos_atencion_distinct,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados,sivigila_intento_suicidio_occurrence_mpio_distinct,departamento_ipm,ipm_total_pct,capacidad_salud_mental_reps,capacidad_salud_mental_reps_per_100k_dept,capacity_baseline_source_year,capacidad_salud_mental_reps_baseline,department_population_total,capacidad_salud_mental_reps_baseline_per_100k_dept,capacity_access_per_100k_dept_for_proxy,reps_source_static_cut_2026,rips_source_available,sivigila_microdata_available,sedes_reps_per_100k,prestadores_reps_per_100k,rips_f_atenciones_per_100k,sivigila_intento_confirmados_per_100k,z_need_sivigila,z_need_ipm,z_access_reps,z_access_capacity,need_proxy_z,access_proxy_z,brecha_proxy_z,analysis_eligible_population
05,Antioquia,05044,Anzá,2021,7421,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,38.0,16.0,14.0,3.0,5.0,5.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,53.90109149710281,53.90109149710281,512.0603692224768,67.37636437137853,0.5011452545571184,-0.4398431594451328,-0.22424562564137143,-0.6423664678863457,0.030651047555992822,-0.43330604676385853,0.4639570943198513,True
05,Antioquia,05044,Anzá,2022,7473,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,53.52602703064365,53.52602703064365,,26.763013515321823,-0.7379029019251502,-0.5107888765212991,-0.22322305450159668,-0.6412964454504829,-0.6243458892232246,-0.4322597499760398,-0.19208613924718487,True
05,Antioquia,05044,Anzá,2023,7543,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,53.02929868752486,53.02929868752486,,79.54394803128729,0.37279213391612076,-0.5797766122186857,-0.22516769599007938,-0.6401467370722275,-0.10349223915128247,-0.4326572165311534,0.32916497737987094,True
05,Antioquia,05044,Anzá,2024,7628,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,52.43838489774515,52.43838489774515,,78.65757734661773,0.4570538012825832,-0.27387395015539306,-0.22790472555528588,-0.6391705051005323,0.09158992556359508,-0.4335376153279091,0.5251275408915042,True
05,Antioquia,05044,Anzá,2025,7681,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,52.076552532222365,52.076552532222365,,,,,,,,,,True
05,Antioquia,05045,Apartadó,2021,122772,222.0,189.0,222.0,76.0,0.0,221.0,Fecha corte REPS: Mar 12 2026  3:11PM,8292.0,399.0,176.0,4.0,57.0,57.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,180.82298895513634,153.9438960023458,6753.982992864822,46.42752419118366,-0.06504065155261074,-0.4398431594451328,1.8271385479119204,-0.6423664678863457,-0.2524419054988718,0.5923860400127874,-0.8448279455116592,True
05,Antioquia,05045,Apartadó,2022,123578,222.0,189.0,222.0,76.0,0.0,221.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,63.0,63.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,179.64362588810306,152.93984366149314,,50.979947887164386,-0.18094672679916862,-0.5107888765212991,1.8424588827148562,-0.6412964454504829,-0.3458678016602339,0.6005812186321866,-0.9464490202924205,True
05,Antioquia,05045,Apartadó,2023,124339,222.0,189.0,222.0,76.0,0.0,221.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,88.0,88.0,5.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,178.54414141982807,152.0037960736374,,70.77425425650841,0.18375720899065165,-0.5797766122186857,1.8536094986115295,-0.6401467370722275,-0.19800970161401704,0.606731380769651,-0.804741082383668,True
05,Antioquia,05045,Apartadó,2024,124423,222.0,189.0,222.0,76.0,0.0,221.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,86.0,86.0,2.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,178.4236033530778,151.90117582762028,,69.11905355119231,0.22879279992182894,-0.27387395015539306,1.8827133715211573,-0.6391705051005323,-0.022540575116782063,0.6217714332103125,-0.6443120083270946,True
05,Antioquia,05045,Apartadó,2025,125203,222.0,189.0,222.0,76.0,0.0,221.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,177.31204523853262,150.9548493246967,,,,,,,,,,True
05,Antioquia,05051,Arboletes,2021,30559,19.0,19.0,19.0,6.0,1.0,18.0,Fecha corte REPS: Mar 12 2026  3:11PM,145.0,56.0,50.0,2.0,7.0,7.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,62.17480938512386,62.17480938512386,474.49196636015574,22.906508720835106,-0.7007449359974584,-0.4398431594451328,-0.090521073205153,-0.6423664678863457,-0.5702940477212955,-0.36644377054574934,-0.2038502771755462,True
05,Antioquia,05051,Arboletes,2022,30853,19.0,19.0,19.0,6.0,1.0,18.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,12.0,12.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,61.582342073704346,61.582342073704346,,38.894110783392215,-0.45890435360511117,-0.5107888765212991,-0.09126855635273368,-0.6412964454504829,-0.48484661506320514,-0.3662825009016083,-0.11856411416159685,True
05,Antioquia,05051,Arboletes,2023,31150,19.0,19.0,19.0,6.0,1.0,18.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,20.0,20.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,60.99518459069021,60.99518459069021,,64.20545746388443,0.042163666452657234,-0.5797766122186857,-0.09323667022593064,-0.6401467370722275,-0.26880647288301424,-0.36669170364907905,0.09788523076606481,True
05,Antioquia,05051,Arboletes,2024,31449,19.0,19.0,19.0,6.0,1.0,18.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,60.41527552545391,60.41527552545391,,12.719005373779769,-1.1208847549997387,-0.27387395015539306,-0.09426865361236396,-0.6391705051005323,-0.6973793525775659,-0.3667195793564481,-0.3306597732211178,True
05,Antioquia,05051,Arboletes,2025,31707,19.0,19.0,19.0,6.0,1.0,18.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,59.92367615983852,59.92367615983852,,,,,,,,,,True
05,Antioquia,05055,Argelia,2021,7972,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,60.0,27.0,18.0,3.0,3.0,3.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,25.087807325639737,25.087807325639737,752.6342197691922,37.63171098845961,-0.30276576785114506,-0.4398431594451328,-0.6899423755420462,-0.6423664678863457,-0.37130446364813896,-0.6661544217141959,0.29484995806605696,True
05,Antioquia,05055,Argelia,2022,8030,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,24.906600249066003,24.906600249066003,,37.359900373599004,-0.4941890824050711,-0.5107888765212991,-0.6919810509411799,-0.6412964454504829,-0.502488979463185,-0.6666387481958314,0.1641497687326463,True
05,Antioquia,05055,Argelia,2023,8099,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,9.0,9.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,24.69440671687863,24.69440671687863,,111.12483022595381,1.053533086572635,-0.5797766122186857,-0.6944502601701983,-0.6401467370722275,0.2368782371769746,-0.6672984986212129,0.9041767357981876,True
05,Antioquia,05055,Argelia,2024,8170,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,24.479804161566708,24.479804161566708,,36.71970624235006,-0.5465375990753412,-0.27387395015539306,-0.6962921061849642,-0.6391705051005323,-0.4102057746153671,-0.6677313056427483,0.2575255310273812,True
05,Antioquia,05055,Argelia,2025,8215,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,24.345709068776628,24.345709068776628,,,,,,,,,,True
05,Antioquia,05059,Armenia,2021,5286,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,446.0,103.0,51.0,4.0,3.0,3.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,37.835792659856224,37.835792659856224,8437.381763147938,56.75368898978434,0.21404539439762996,-0.4398431594451328,-0.4839021580299501,-0.6423664678863457,-0.11289888252375142,-0.5631343129581479,0.45023543043439646,True
05,Antioquia,05059,Armenia,2022,5295,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,37.771482530689326,37.771482530689326,,37.771482530689326,-0.48472325900879265,-0.5107888765212991,-0.48126696191383805,-0.6412964454504829,-0.4977560677650459,-0.5612817036821605,0.06352563591711458,True
05,Antioquia,05059,Armenia,2023,5286,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,37.835792659856224,37.835792659856224,,37.835792659856224,-0.5262470140747763,-0.5797766122186857,-0.4768025875201711,-0.6401467370722275,-0.553011813146731,-0.5584746622961992,0.005462849149468263,True
05,Antioquia,05059,Armenia,2024,5308,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,37.67897513187641,37.67897513187641,,75.35795026375283,0.3780922975734849,-0.27387395015539306,-0.47516768017764843,-0.6391705051005323,0.052109173709045914,-0.5571690926390904,0.6092782663481363,True
05,Antioquia,05059,Armenia,2025,5310,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,37.664783427495294,37.664783427495294,,,,,,,,,,True
05,Antioquia,05079,Barbosa,2021,59570,72.0,69.0,72.0,6.0,1.0,71.0,Fecha corte REPS: Mar 12 2026  3:11PM,3467.0,269.0,141.0,4.0,32.0,32.0,2.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,120.86620782272956,115.83011583011583,5820.043646130603,53.71831458787981,0.1320080982350791,-0.4398431594451328,0.8580828185576872,-0.6423664678863457,-0.15391753060502683,0.10785817533567077,-0.2617757059406976,True
05,Antioquia,05079,Barbosa,2022,60571,72.0,69.0,72.0,6.0,1.0,71.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,32.0,32.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,118.86876558088854,113.91590034835151,,52.83056248039491,-0.13838513705986527,-0.5107888765212991,0.8470265853131612,-0.6412964454504829,-0.32458700679058217,0.10286506993133915,-0.4274520767219213,True
05,Antioquia,05079,Barbosa,2023,61506,72.0,69.0,72.0,6.0,1.0,71.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,45.0,45.0,2.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,117.0617500731636,112.18417715344845,,73.16359379572724,0.235260560420853,-0.5797766122186857,0.8353379522446553,-0.6401467370722275,-0.17225802589891637,0.09759560758621394,-0.2698536334851303,True
05,Antioquia,05079,Barbosa,2024,62506,72.0,69.0,72.0,6.0,1.0,71.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,47.0,47.0,3.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,115.1889418615813,110.38940261734875,,75.19278149297668,0.374139737426917,-0.27387395015539306,0.8233492449766264,-0.6391705051005323,0.050132893635761955,0.09208936993804706,-0.041956476302285106,True
05,Antioquia,05079,Barbosa,2025,63455,72.0,69.0,72.0,6.0,1.0,71.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,113.4662359152155,108.73847608541486,,,,,,,,,,True
05,Antioquia,05086,Belmira,2021,6175,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,165.0,47.0,26.0,4.0,1.0,1.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,97.16599190283401,97.16599190283401,2672.064777327935,16.194331983805668,-0.8821554501421276,-0.4398431594451328,0.4750263970765552,-0.6423664678863457,-0.6609993047936302,-0.08367003540489523,-0.577329269388735,True
05,Antioquia,05086,Belmira,2022,6163,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,97.35518416355671,97.35518416355671,,32.4517280545189,-0.60707029353279,-0.5107888765212991,0.4946553306967053,-0.6412964454504829,-0.5589295850270446,-0.0733205573768888,-0.4856090276501558,True
05,Antioquia,05086,Belmira,2023,6149,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,97.57684176288828,97.57684176288828,,32.52561392096276,-0.6407104451850443,-0.5797766122186857,0.5126288434845712,-0.6401467370722275,-0.610243528701865,-0.06375894679382815,-0.5464845819080368,True
05,Antioquia,05086,Belmira,2024,6193,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,0.0,0.0,0.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,96.88357823348943,96.88357823348943,,0.0,-1.4252560565971784,-0.27387395015539306,0.5166812705847446,-0.6391705051005323,-0.8495650033762857,-0.061244617257893874,-0.7883203861183918,True
05,Antioquia,05086,Belmira,2025,6151,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,97.54511461550968,97.54511461550968,,,,,,,,,,True
05,Antioquia,05088,Bello,2021,565630,569.0,510.0,569.0,95.0,11.0,558.0,Fecha corte REPS: Mar 12 2026  3:11PM,48082.0,677.0,252.0,4.0,364.0,364.0,4.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,100.59579583826883,90.16494881813199,8500.609939359652,64.35302229372559,0.41943315694257266,-0.4398431594451328,0.530460846548666,-0.6423664678863457,-0.010205001251280071,-0.055952810668839836,0.045747809417559765,True
05,Antioquia,05088,Bello,2022,575253,569.0,510.0,569.0,95.0,11.0,558.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,478.0,478.0,7.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,98.91300001912202,88.65664325088265,,83.09387347827825,0.5576293824173458,-0.5107888765212991,0.5201708186500372,-0.6412964454504829,0.023420252948023357,-0.06056281340022285,0.0839830663482462,True
05,Antioquia,05088,Bello,2023,584062,569.0,510.0,569.0,95.0,11.0,558.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,619.0,619.0,9.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,97.42116419147281,87.31949690272607,,105.98189918193616,0.942674759158887,-0.5797766122186857,0.5100505110887792,-0.6401467370722275,0.18144907347010064,-0.06504811299172414,0.24649718646182478,True
05,Antioquia,05088,Bello,2024,593344,569.0,510.0,569.0,95.0,11.0,558.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,574.0,574.0,3.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,95.89715241074317,85.95351094811778,,96.73983389062668,0.8897700238470257,-0.27387395015539306,0.5001557748286697,-0.6391705051005323,0.30794803684581634,-0.06950736513593131,0.37745540198174765,True
05,Antioquia,05088,Bello,2025,601916,569.0,510.0,569.0,95.0,11.0,558.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,94.53146286192758,84.72943068468025,,,,,,,,,,True
05,Antioquia,05091,Betania,2021,10661,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,121.0,60.0,33.0,4.0,1.0,1.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,56.27989869618234,56.27989869618234,1134.9779570396774,9.379983116030392,-1.0663273782805025,-0.4398431594451328,-0.1857979854952737,-0.6423664678863457,-0.7530852688628177,-0.4140822266908097,-0.339003042172008,True
05,Antioquia,05091,Betania,2022,10683,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,56.16399887672002,56.16399887672002,,28.08199943836001,-0.7075680402345427,-0.5107888765212991,-0.18001567628720241,-0.6412964454504829,-0.609178458377921,-0.41065606086884265,-0.1985223975090783,True
05,Antioquia,05091,Betania,2023,10686,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,56.14823133071309,56.14823133071309,,28.074115665356544,-0.7366646096251357,-0.5797766122186857,-0.17351192437758337,-0.6401467370722275,-0.6582206109219106,-0.4068293307249054,-0.25139128019700524,True
05,Antioquia,05091,Betania,2024,10758,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,55.772448410485225,55.772448410485225,,37.18163227365681,-0.5354835092893256,-0.27387395015539306,-0.17204948417800986,-0.6391705051005323,-0.40467872972235935,-0.40560999463927105,0.0009312649169117004,True
05,Antioquia,05091,Betania,2025,10751,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,55.80876197563017,55.80876197563017,,,,,,,,,,True
05,Antioquia,05093,Betulia,2021,16416,8.0,7.0,8.0,2.0,2.0,6.0,Fecha corte REPS: Mar 12 2026  3:11PM,354.0,94.0,48.0,3.0,9.0,9.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,48.732943469785575,42.641325536062375,2156.4327485380118,54.82456140350877,0.1619067155475559,-0.4398431594451328,-0.30777618484471714,-0.6423664678863457,-0.13896822194878844,-0.4750713263655314,0.33610310441674296,True
05,Antioquia,05093,Betulia,2022,16529,8.0,7.0,8.0,2.0,2.0,6.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,13.0,13.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,48.39978220098009,42.349809425857586,,78.64964607659265,0.45541826613704167,-0.5107888765212991,-0.3071858911422891,-0.6412964454504829,-0.027685305192128723,-0.474241168296386,0.4465558631042573,True
05,Antioquia,05093,Betulia,2023,16667,8.0,7.0,8.0,2.0,2.0,6.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,19.0,19.0,3.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,47.99904001919961,41.999160016799664,,113.9977200455991,1.1154595945355066,-0.5797766122186857,-0.3084788548540849,-0.6401467370722275,0.26784149115841044,-0.4743127959631562,0.7421542871215666,True
05,Antioquia,05093,Betulia,2024,16861,8.0,7.0,8.0,2.0,2.0,6.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,47.446770654172354,41.51592432240081,,59.308463317715436,-0.0059788690137194634,-0.27387395015539306,-0.3115287529235803,-0.6391705051005323,-0.13992640958455627,-0.4753496290120563,0.33542321942750003,True
05,Antioquia,05093,Betulia,2025,16980,8.0,7.0,8.0,2.0,2.0,6.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,47.11425206124853,41.22497055359246,,,,,,,,,,True
05,Antioquia,05101,Ciudad Bolívar,2021,26886,40.0,37.0,40.0,5.0,3.0,37.0,Fecha corte REPS: Mar 12 2026  3:11PM,5785.0,390.0,159.0,4.0,16.0,16.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,148.77631481068212,137.61809119988098,21516.7745294949,59.51052592427286,0.2885546371205669,-0.4398431594451328,1.3091819031439074,-0.6423664678863457,-0.07564426116228296,0.33340771762878085,-0.4090519787910638,True
05,Antioquia,05101,Ciudad Bolívar,2022,27076,40.0,37.0,40.0,5.0,3.0,37.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,12.0,12.0,2.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,147.73230905599056,136.65238587679127,,44.319692716797164,-0.3341234331523821,-0.5107888765212991,1.3197829725321015,-0.6412964454504829,-0.4224561548368406,0.3392432635408093,-0.76169941837765,True
05,Antioquia,05101,Ciudad Bolívar,2023,27252,40.0,37.0,40.0,5.0,3.0,37.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,16.0,16.0,2.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,146.7782181124321,135.76985175399972,,58.711287244972844,-0.076265788615275,-0.5797766122186857,1.3275021833379435,-0.6401467370722275,-0.32802120041698035,0.343677723132858,-0.6716989235498383,True
05,Antioquia,05101,Ciudad Bolívar,2024,27391,40.0,37.0,40.0,5.0,3.0,37.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,146.03336862473074,135.08086597787593,,36.508342156182685,-0.5515956331060791,-0.27387395015539306,1.3400829230892959,-0.6391705051005323,-0.41273479163073606,0.3504562089943818,-0.7631910006251179,True
05,Antioquia,05101,Ciudad Bolívar,2025,27573,40.0,37.0,40.0,5.0,3.0,37.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,145.06945200014508,134.1892431001342,,,,,,,,,,True
05,Antioquia,05107,Briceño,2021,8139,7.0,4.0,7.0,4.0,4.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,188.0,91.0,51.0,4.0,4.0,4.0,1.0,Antioquia,14.3,,,2020,606.0,6721140,9.0163275872843,9.0163275872843,True,True,True,86.00565179997542,49.1460867428431,2309.866076913626,49.1460867428431,0.008434146497663109,-0.4398431594451328,0.2946466082694574,-0.6423664678863457,-0.21570450647373485,-0.17385992980844414,-0.041844576665290706,True
05,Antioquia,05107,Briceño,2022,8078,7.0,4.0,7.0,4.0,4.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,1.0,Antioquia,10.7,,,2020,606.0,6777249,8.941681204276248,8.941681204276248,True,False,True,86.65511265164645,49.51720722951226,,49.51720722951226,-0.21458774962138166,-0.5107888765212991,0.3193987079151492,-0.6412964454504829,-0.3626883130713404,-0.16094886876766687,-0.20173944430367355,True
05,Antioquia,05107,Briceño,2023,8041,7.0,4.0,7.0,4.0,4.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Antioquia,9.5,,,2020,606.0,6826125,8.87765752897874,8.87765752897874,True,False,True,87.05384902375327,49.74505658500186,,74.6175848775028,0.2666020304931845,-0.5797766122186857,0.3383470067799923,-0.6401467370722275,-0.1565872908627506,-0.15089986514611758,-0.005687425716633027,True
05,Antioquia,05107,Briceño,2024,8023,7.0,4.0,7.0,4.0,4.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,1.0,1.0,1.0,Antioquia,10.9,,,2020,606.0,6880799,8.807116731647008,8.807116731647008,True,False,True,87.24915866882712,49.85666209647265,,12.464165524118162,-1.1269831828611108,-0.27387395015539306,0.3552767777615398,-0.6391705051005323,-0.7004285665082519,-0.14194686366949624,-0.5584817028387556,True
05,Antioquia,05107,Briceño,2025,7957,7.0,4.0,7.0,4.0,4.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Antioquia,9.5,,,2020,606.0,6928372,8.746643511635922,8.746643511635922,True,False,False,87.97285409073771,50.27020233756441,,,,,,,,,,True
