cod_dpto,departamento,cod_mpio,municipio,year,area_geografica,population
47,Magdalena,47660,Sabanas de San Ángel,2024,Cabecera Municipal,4740
47,Magdalena,47660,Sabanas de San Ángel,2024,Centros Poblados y Rural Disperso,11964
47,Magdalena,47660,Sabanas de San Ángel,2024,Total,16704
47,Magdalena,47660,Sabanas de San Ángel,2025,Cabecera Municipal,4727
47,Magdalena,47660,Sabanas de San Ángel,2025,Centros Poblados y Rural Disperso,12033
47,Magdalena,47660,Sabanas de San Ángel,2025,Total,16760
47,Magdalena,47675,Salamina,2019,Cabecera Municipal,7403
47,Magdalena,47675,Salamina,2019,Centros Poblados y Rural Disperso,3697
47,Magdalena,47675,Salamina,2019,Total,11100
47,Magdalena,47675,Salamina,2020,Cabecera Municipal,7672
47,Magdalena,47675,Salamina,2020,Centros Poblados y Rural Disperso,3841
47,Magdalena,47675,Salamina,2020,Total,11513
47,Magdalena,47675,Salamina,2021,Cabecera Municipal,7872
47,Magdalena,47675,Salamina,2021,Centros Poblados y Rural Disperso,3945
47,Magdalena,47675,Salamina,2021,Total,11817
47,Magdalena,47675,Salamina,2022,Cabecera Municipal,8076
47,Magdalena,47675,Salamina,2022,Centros Poblados y Rural Disperso,4037
47,Magdalena,47675,Salamina,2022,Total,12113
47,Magdalena,47675,Salamina,2023,Cabecera Municipal,8223
47,Magdalena,47675,Salamina,2023,Centros Poblados y Rural Disperso,4123
47,Magdalena,47675,Salamina,2023,Total,12346
47,Magdalena,47675,Salamina,2024,Cabecera Municipal,8405
47,Magdalena,47675,Salamina,2024,Centros Poblados y Rural Disperso,4206
47,Magdalena,47675,Salamina,2024,Total,12611
47,Magdalena,47675,Salamina,2025,Cabecera Municipal,8570
47,Magdalena,47675,Salamina,2025,Centros Poblados y Rural Disperso,4291
47,Magdalena,47675,Salamina,2025,Total,12861
47,Magdalena,47692,San Sebastián de Buenavista,2019,Cabecera Municipal,6145
47,Magdalena,47692,San Sebastián de Buenavista,2019,Centros Poblados y Rural Disperso,13994
47,Magdalena,47692,San Sebastián de Buenavista,2019,Total,20139
47,Magdalena,47692,San Sebastián de Buenavista,2020,Cabecera Municipal,6280
47,Magdalena,47692,San Sebastián de Buenavista,2020,Centros Poblados y Rural Disperso,14622
47,Magdalena,47692,San Sebastián de Buenavista,2020,Total,20902
47,Magdalena,47692,San Sebastián de Buenavista,2021,Cabecera Municipal,6338
47,Magdalena,47692,San Sebastián de Buenavista,2021,Centros Poblados y Rural Disperso,14910
47,Magdalena,47692,San Sebastián de Buenavista,2021,Total,21248
47,Magdalena,47692,San Sebastián de Buenavista,2022,Cabecera Municipal,6341
47,Magdalena,47692,San Sebastián de Buenavista,2022,Centros Poblados y Rural Disperso,15125
47,Magdalena,47692,San Sebastián de Buenavista,2022,Total,21466
47,Magdalena,47692,San Sebastián de Buenavista,2023,Cabecera Municipal,6319
47,Magdalena,47692,San Sebastián de Buenavista,2023,Centros Poblados y Rural Disperso,15333
47,Magdalena,47692,San Sebastián de Buenavista,2023,Total,21652
47,Magdalena,47692,San Sebastián de Buenavista,2024,Cabecera Municipal,6283
47,Magdalena,47692,San Sebastián de Buenavista,2024,Centros Poblados y Rural Disperso,15525
47,Magdalena,47692,San Sebastián de Buenavista,2024,Total,21808
47,Magdalena,47692,San Sebastián de Buenavista,2025,Cabecera Municipal,6233
47,Magdalena,47692,San Sebastián de Buenavista,2025,Centros Poblados y Rural Disperso,15710
47,Magdalena,47692,San Sebastián de Buenavista,2025,Total,21943
47,Magdalena,47703,San Zenón,2019,Cabecera Municipal,1463
47,Magdalena,47703,San Zenón,2019,Centros Poblados y Rural Disperso,10756
47,Magdalena,47703,San Zenón,2019,Total,12219
47,Magdalena,47703,San Zenón,2020,Cabecera Municipal,1471
47,Magdalena,47703,San Zenón,2020,Centros Poblados y Rural Disperso,11365
47,Magdalena,47703,San Zenón,2020,Total,12836
47,Magdalena,47703,San Zenón,2021,Cabecera Municipal,1473
47,Magdalena,47703,San Zenón,2021,Centros Poblados y Rural Disperso,11711
47,Magdalena,47703,San Zenón,2021,Total,13184
47,Magdalena,47703,San Zenón,2022,Cabecera Municipal,1454
47,Magdalena,47703,San Zenón,2022,Centros Poblados y Rural Disperso,12019
47,Magdalena,47703,San Zenón,2022,Total,13473
47,Magdalena,47703,San Zenón,2023,Cabecera Municipal,1416
47,Magdalena,47703,San Zenón,2023,Centros Poblados y Rural Disperso,12292
47,Magdalena,47703,San Zenón,2023,Total,13708
47,Magdalena,47703,San Zenón,2024,Cabecera Municipal,1381
47,Magdalena,47703,San Zenón,2024,Centros Poblados y Rural Disperso,12592
47,Magdalena,47703,San Zenón,2024,Total,13973
47,Magdalena,47703,San Zenón,2025,Cabecera Municipal,1335
47,Magdalena,47703,San Zenón,2025,Centros Poblados y Rural Disperso,12869
47,Magdalena,47703,San Zenón,2025,Total,14204
47,Magdalena,47707,Santa Ana,2019,Cabecera Municipal,14395
47,Magdalena,47707,Santa Ana,2019,Centros Poblados y Rural Disperso,11666
47,Magdalena,47707,Santa Ana,2019,Total,26061
47,Magdalena,47707,Santa Ana,2020,Cabecera Municipal,14976
47,Magdalena,47707,Santa Ana,2020,Centros Poblados y Rural Disperso,11771
47,Magdalena,47707,Santa Ana,2020,Total,26747
47,Magdalena,47707,Santa Ana,2021,Cabecera Municipal,15231
47,Magdalena,47707,Santa Ana,2021,Centros Poblados y Rural Disperso,11964
47,Magdalena,47707,Santa Ana,2021,Total,27195
47,Magdalena,47707,Santa Ana,2022,Cabecera Municipal,15417
47,Magdalena,47707,Santa Ana,2022,Centros Poblados y Rural Disperso,12118
47,Magdalena,47707,Santa Ana,2022,Total,27535
47,Magdalena,47707,Santa Ana,2023,Cabecera Municipal,15599
47,Magdalena,47707,Santa Ana,2023,Centros Poblados y Rural Disperso,12261
47,Magdalena,47707,Santa Ana,2023,Total,27860
47,Magdalena,47707,Santa Ana,2024,Cabecera Municipal,15764
47,Magdalena,47707,Santa Ana,2024,Centros Poblados y Rural Disperso,12423
47,Magdalena,47707,Santa Ana,2024,Total,28187
47,Magdalena,47707,Santa Ana,2025,Cabecera Municipal,15925
47,Magdalena,47707,Santa Ana,2025,Centros Poblados y Rural Disperso,12546
47,Magdalena,47707,Santa Ana,2025,Total,28471
47,Magdalena,47720,Santa Bárbara de Pinto,2019,Cabecera Municipal,6698
47,Magdalena,47720,Santa Bárbara de Pinto,2019,Centros Poblados y Rural Disperso,4038
47,Magdalena,47720,Santa Bárbara de Pinto,2019,Total,10736
47,Magdalena,47720,Santa Bárbara de Pinto,2020,Cabecera Municipal,6786
47,Magdalena,47720,Santa Bárbara de Pinto,2020,Centros Poblados y Rural Disperso,4106
47,Magdalena,47720,Santa Bárbara de Pinto,2020,Total,10892
47,Magdalena,47720,Santa Bárbara de Pinto,2021,Cabecera Municipal,6830
47,Magdalena,47720,Santa Bárbara de Pinto,2021,Centros Poblados y Rural Disperso,4129
47,Magdalena,47720,Santa Bárbara de Pinto,2021,Total,10959
47,Magdalena,47720,Santa Bárbara de Pinto,2022,Cabecera Municipal,6851
47,Magdalena,47720,Santa Bárbara de Pinto,2022,Centros Poblados y Rural Disperso,4151
47,Magdalena,47720,Santa Bárbara de Pinto,2022,Total,11002
47,Magdalena,47720,Santa Bárbara de Pinto,2023,Cabecera Municipal,6846
47,Magdalena,47720,Santa Bárbara de Pinto,2023,Centros Poblados y Rural Disperso,4166
47,Magdalena,47720,Santa Bárbara de Pinto,2023,Total,11012
47,Magdalena,47720,Santa Bárbara de Pinto,2024,Cabecera Municipal,6855
47,Magdalena,47720,Santa Bárbara de Pinto,2024,Centros Poblados y Rural Disperso,4190
47,Magdalena,47720,Santa Bárbara de Pinto,2024,Total,11045
47,Magdalena,47720,Santa Bárbara de Pinto,2025,Cabecera Municipal,6837
47,Magdalena,47720,Santa Bárbara de Pinto,2025,Centros Poblados y Rural Disperso,4191
47,Magdalena,47720,Santa Bárbara de Pinto,2025,Total,11028
47,Magdalena,47745,Sitionuevo,2019,Cabecera Municipal,14401
47,Magdalena,47745,Sitionuevo,2019,Centros Poblados y Rural Disperso,13192
47,Magdalena,47745,Sitionuevo,2019,Total,27593
47,Magdalena,47745,Sitionuevo,2020,Cabecera Municipal,14611
47,Magdalena,47745,Sitionuevo,2020,Centros Poblados y Rural Disperso,13534
47,Magdalena,47745,Sitionuevo,2020,Total,28145
47,Magdalena,47745,Sitionuevo,2021,Cabecera Municipal,14749
47,Magdalena,47745,Sitionuevo,2021,Centros Poblados y Rural Disperso,13705
47,Magdalena,47745,Sitionuevo,2021,Total,28454
47,Magdalena,47745,Sitionuevo,2022,Cabecera Municipal,14804
47,Magdalena,47745,Sitionuevo,2022,Centros Poblados y Rural Disperso,13796
47,Magdalena,47745,Sitionuevo,2022,Total,28600
47,Magdalena,47745,Sitionuevo,2023,Cabecera Municipal,14837
47,Magdalena,47745,Sitionuevo,2023,Centros Poblados y Rural Disperso,13899
47,Magdalena,47745,Sitionuevo,2023,Total,28736
47,Magdalena,47745,Sitionuevo,2024,Cabecera Municipal,14880
47,Magdalena,47745,Sitionuevo,2024,Centros Poblados y Rural Disperso,14009
47,Magdalena,47745,Sitionuevo,2024,Total,28889
47,Magdalena,47745,Sitionuevo,2025,Cabecera Municipal,14881
47,Magdalena,47745,Sitionuevo,2025,Centros Poblados y Rural Disperso,14090
47,Magdalena,47745,Sitionuevo,2025,Total,28971
47,Magdalena,47798,Tenerife,2019,Cabecera Municipal,6624
47,Magdalena,47798,Tenerife,2019,Centros Poblados y Rural Disperso,6880
47,Magdalena,47798,Tenerife,2019,Total,13504
47,Magdalena,47798,Tenerife,2020,Cabecera Municipal,6767
47,Magdalena,47798,Tenerife,2020,Centros Poblados y Rural Disperso,7063
47,Magdalena,47798,Tenerife,2020,Total,13830
47,Magdalena,47798,Tenerife,2021,Cabecera Municipal,6843
47,Magdalena,47798,Tenerife,2021,Centros Poblados y Rural Disperso,7164
47,Magdalena,47798,Tenerife,2021,Total,14007
47,Magdalena,47798,Tenerife,2022,Cabecera Municipal,6885
47,Magdalena,47798,Tenerife,2022,Centros Poblados y Rural Disperso,7235
47,Magdalena,47798,Tenerife,2022,Total,14120
47,Magdalena,47798,Tenerife,2023,Cabecera Municipal,6945
47,Magdalena,47798,Tenerife,2023,Centros Poblados y Rural Disperso,7309
47,Magdalena,47798,Tenerife,2023,Total,14254
47,Magdalena,47798,Tenerife,2024,Cabecera Municipal,6976
47,Magdalena,47798,Tenerife,2024,Centros Poblados y Rural Disperso,7364
47,Magdalena,47798,Tenerife,2024,Total,14340
47,Magdalena,47798,Tenerife,2025,Cabecera Municipal,6997
47,Magdalena,47798,Tenerife,2025,Centros Poblados y Rural Disperso,7450
47,Magdalena,47798,Tenerife,2025,Total,14447
47,Magdalena,47960,Zapayán,2019,Cabecera Municipal,3930
47,Magdalena,47960,Zapayán,2019,Centros Poblados y Rural Disperso,6231
47,Magdalena,47960,Zapayán,2019,Total,10161
47,Magdalena,47960,Zapayán,2020,Cabecera Municipal,4028
47,Magdalena,47960,Zapayán,2020,Centros Poblados y Rural Disperso,6416
47,Magdalena,47960,Zapayán,2020,Total,10444
47,Magdalena,47960,Zapayán,2021,Cabecera Municipal,4096
47,Magdalena,47960,Zapayán,2021,Centros Poblados y Rural Disperso,6556
47,Magdalena,47960,Zapayán,2021,Total,10652
47,Magdalena,47960,Zapayán,2022,Cabecera Municipal,4134
47,Magdalena,47960,Zapayán,2022,Centros Poblados y Rural Disperso,6640
47,Magdalena,47960,Zapayán,2022,Total,10774
47,Magdalena,47960,Zapayán,2023,Cabecera Municipal,4176
47,Magdalena,47960,Zapayán,2023,Centros Poblados y Rural Disperso,6746
47,Magdalena,47960,Zapayán,2023,Total,10922
47,Magdalena,47960,Zapayán,2024,Cabecera Municipal,4214
47,Magdalena,47960,Zapayán,2024,Centros Poblados y Rural Disperso,6847
47,Magdalena,47960,Zapayán,2024,Total,11061
47,Magdalena,47960,Zapayán,2025,Cabecera Municipal,4237
47,Magdalena,47960,Zapayán,2025,Centros Poblados y Rural Disperso,6949
47,Magdalena,47960,Zapayán,2025,Total,11186
47,Magdalena,47980,Zona Bananera,2019,Cabecera Municipal,4240
47,Magdalena,47980,Zona Bananera,2019,Centros Poblados y Rural Disperso,67239
47,Magdalena,47980,Zona Bananera,2019,Total,71479
47,Magdalena,47980,Zona Bananera,2020,Cabecera Municipal,4071
47,Magdalena,47980,Zona Bananera,2020,Centros Poblados y Rural Disperso,70484
47,Magdalena,47980,Zona Bananera,2020,Total,74555
47,Magdalena,47980,Zona Bananera,2021,Cabecera Municipal,3873
47,Magdalena,47980,Zona Bananera,2021,Centros Poblados y Rural Disperso,72230
47,Magdalena,47980,Zona Bananera,2021,Total,76103
47,Magdalena,47980,Zona Bananera,2022,Cabecera Municipal,3584
47,Magdalena,47980,Zona Bananera,2022,Centros Poblados y Rural Disperso,73580
47,Magdalena,47980,Zona Bananera,2022,Total,77164
47,Magdalena,47980,Zona Bananera,2023,Cabecera Municipal,3237
47,Magdalena,47980,Zona Bananera,2023,Centros Poblados y Rural Disperso,74890
47,Magdalena,47980,Zona Bananera,2023,Total,78127
47,Magdalena,47980,Zona Bananera,2024,Cabecera Municipal,2897
47,Magdalena,47980,Zona Bananera,2024,Centros Poblados y Rural Disperso,76140
47,Magdalena,47980,Zona Bananera,2024,Total,79037
47,Magdalena,47980,Zona Bananera,2025,Cabecera Municipal,2605
47,Magdalena,47980,Zona Bananera,2025,Centros Poblados y Rural Disperso,77243
47,Magdalena,47980,Zona Bananera,2025,Total,79848
50,Meta,50001,Villavicencio,2019,Cabecera Municipal,500950
50,Meta,50001,Villavicencio,2019,Centros Poblados y Rural Disperso,41106
50,Meta,50001,Villavicencio,2019,Total,542056
50,Meta,50001,Villavicencio,2020,Cabecera Municipal,510931
50,Meta,50001,Villavicencio,2020,Centros Poblados y Rural Disperso,43081
50,Meta,50001,Villavicencio,2020,Total,554012
50,Meta,50001,Villavicencio,2021,Cabecera Municipal,518043
50,Meta,50001,Villavicencio,2021,Centros Poblados y Rural Disperso,43949
50,Meta,50001,Villavicencio,2021,Total,561992
50,Meta,50001,Villavicencio,2022,Cabecera Municipal,523322
50,Meta,50001,Villavicencio,2022,Centros Poblados y Rural Disperso,44664
50,Meta,50001,Villavicencio,2022,Total,567986
50,Meta,50001,Villavicencio,2023,Cabecera Municipal,528106
50,Meta,50001,Villavicencio,2023,Centros Poblados y Rural Disperso,45367
50,Meta,50001,Villavicencio,2023,Total,573473
50,Meta,50001,Villavicencio,2024,Cabecera Municipal,533088
50,Meta,50001,Villavicencio,2024,Centros Poblados y Rural Disperso,46088
50,Meta,50001,Villavicencio,2024,Total,579176
50,Meta,50001,Villavicencio,2025,Cabecera Municipal,537605
50,Meta,50001,Villavicencio,2025,Centros Poblados y Rural Disperso,46784
50,Meta,50001,Villavicencio,2025,Total,584389
50,Meta,50006,Acacías,2019,Cabecera Municipal,69625
50,Meta,50006,Acacías,2019,Centros Poblados y Rural Disperso,21154
50,Meta,50006,Acacías,2019,Total,90779
50,Meta,50006,Acacías,2020,Cabecera Municipal,71488
50,Meta,50006,Acacías,2020,Centros Poblados y Rural Disperso,22272
50,Meta,50006,Acacías,2020,Total,93760
50,Meta,50006,Acacías,2021,Cabecera Municipal,73151
50,Meta,50006,Acacías,2021,Centros Poblados y Rural Disperso,22913
50,Meta,50006,Acacías,2021,Total,96064
50,Meta,50006,Acacías,2022,Cabecera Municipal,74578
50,Meta,50006,Acacías,2022,Centros Poblados y Rural Disperso,23502
50,Meta,50006,Acacías,2022,Total,98080
50,Meta,50006,Acacías,2023,Cabecera Municipal,75941
50,Meta,50006,Acacías,2023,Centros Poblados y Rural Disperso,24107
50,Meta,50006,Acacías,2023,Total,100048
50,Meta,50006,Acacías,2024,Cabecera Municipal,77318
50,Meta,50006,Acacías,2024,Centros Poblados y Rural Disperso,24707
50,Meta,50006,Acacías,2024,Total,102025
50,Meta,50006,Acacías,2025,Cabecera Municipal,78650
50,Meta,50006,Acacías,2025,Centros Poblados y Rural Disperso,25293
50,Meta,50006,Acacías,2025,Total,103943
50,Meta,50110,Barranca de Upía,2019,Cabecera Municipal,4667
50,Meta,50110,Barranca de Upía,2019,Centros Poblados y Rural Disperso,2023
50,Meta,50110,Barranca de Upía,2019,Total,6690
50,Meta,50110,Barranca de Upía,2020,Cabecera Municipal,4919
50,Meta,50110,Barranca de Upía,2020,Centros Poblados y Rural Disperso,2037
50,Meta,50110,Barranca de Upía,2020,Total,6956
50,Meta,50110,Barranca de Upía,2021,Cabecera Municipal,5088
50,Meta,50110,Barranca de Upía,2021,Centros Poblados y Rural Disperso,2109
50,Meta,50110,Barranca de Upía,2021,Total,7197
50,Meta,50110,Barranca de Upía,2022,Cabecera Municipal,5214
50,Meta,50110,Barranca de Upía,2022,Centros Poblados y Rural Disperso,2170
50,Meta,50110,Barranca de Upía,2022,Total,7384
50,Meta,50110,Barranca de Upía,2023,Cabecera Municipal,5337
50,Meta,50110,Barranca de Upía,2023,Centros Poblados y Rural Disperso,2222
50,Meta,50110,Barranca de Upía,2023,Total,7559
50,Meta,50110,Barranca de Upía,2024,Cabecera Municipal,5479
50,Meta,50110,Barranca de Upía,2024,Centros Poblados y Rural Disperso,2271
50,Meta,50110,Barranca de Upía,2024,Total,7750
50,Meta,50110,Barranca de Upía,2025,Cabecera Municipal,5588
50,Meta,50110,Barranca de Upía,2025,Centros Poblados y Rural Disperso,2334
50,Meta,50110,Barranca de Upía,2025,Total,7922
50,Meta,50124,Cabuyaro,2019,Cabecera Municipal,3082
50,Meta,50124,Cabuyaro,2019,Centros Poblados y Rural Disperso,3147
50,Meta,50124,Cabuyaro,2019,Total,6229
50,Meta,50124,Cabuyaro,2020,Cabecera Municipal,3183
50,Meta,50124,Cabuyaro,2020,Centros Poblados y Rural Disperso,3221
50,Meta,50124,Cabuyaro,2020,Total,6404
50,Meta,50124,Cabuyaro,2021,Cabecera Municipal,3254
50,Meta,50124,Cabuyaro,2021,Centros Poblados y Rural Disperso,3289
50,Meta,50124,Cabuyaro,2021,Total,6543
50,Meta,50124,Cabuyaro,2022,Cabecera Municipal,3291
50,Meta,50124,Cabuyaro,2022,Centros Poblados y Rural Disperso,3365
50,Meta,50124,Cabuyaro,2022,Total,6656
50,Meta,50124,Cabuyaro,2023,Cabecera Municipal,3334
50,Meta,50124,Cabuyaro,2023,Centros Poblados y Rural Disperso,3422
50,Meta,50124,Cabuyaro,2023,Total,6756
50,Meta,50124,Cabuyaro,2024,Cabecera Municipal,3382
50,Meta,50124,Cabuyaro,2024,Centros Poblados y Rural Disperso,3483
50,Meta,50124,Cabuyaro,2024,Total,6865
50,Meta,50124,Cabuyaro,2025,Cabecera Municipal,3415
50,Meta,50124,Cabuyaro,2025,Centros Poblados y Rural Disperso,3548
50,Meta,50124,Cabuyaro,2025,Total,6963
50,Meta,50150,Castilla la Nueva,2019,Cabecera Municipal,6287
50,Meta,50150,Castilla la Nueva,2019,Centros Poblados y Rural Disperso,8591
50,Meta,50150,Castilla la Nueva,2019,Total,14878
50,Meta,50150,Castilla la Nueva,2020,Cabecera Municipal,6420
50,Meta,50150,Castilla la Nueva,2020,Centros Poblados y Rural Disperso,9041
50,Meta,50150,Castilla la Nueva,2020,Total,15461
50,Meta,50150,Castilla la Nueva,2021,Cabecera Municipal,6597
50,Meta,50150,Castilla la Nueva,2021,Centros Poblados y Rural Disperso,9375
50,Meta,50150,Castilla la Nueva,2021,Total,15972
50,Meta,50150,Castilla la Nueva,2022,Cabecera Municipal,6739
50,Meta,50150,Castilla la Nueva,2022,Centros Poblados y Rural Disperso,9670
50,Meta,50150,Castilla la Nueva,2022,Total,16409
50,Meta,50150,Castilla la Nueva,2023,Cabecera Municipal,6870
50,Meta,50150,Castilla la Nueva,2023,Centros Poblados y Rural Disperso,9961
50,Meta,50150,Castilla la Nueva,2023,Total,16831
50,Meta,50150,Castilla la Nueva,2024,Cabecera Municipal,6995
50,Meta,50150,Castilla la Nueva,2024,Centros Poblados y Rural Disperso,10245
50,Meta,50150,Castilla la Nueva,2024,Total,17240
50,Meta,50150,Castilla la Nueva,2025,Cabecera Municipal,7107
50,Meta,50150,Castilla la Nueva,2025,Centros Poblados y Rural Disperso,10515
50,Meta,50150,Castilla la Nueva,2025,Total,17622
50,Meta,50223,Cubarral,2019,Cabecera Municipal,4653
50,Meta,50223,Cubarral,2019,Centros Poblados y Rural Disperso,2420
50,Meta,50223,Cubarral,2019,Total,7073
50,Meta,50223,Cubarral,2020,Cabecera Municipal,4748
50,Meta,50223,Cubarral,2020,Centros Poblados y Rural Disperso,2475
50,Meta,50223,Cubarral,2020,Total,7223
50,Meta,50223,Cubarral,2021,Cabecera Municipal,4787
50,Meta,50223,Cubarral,2021,Centros Poblados y Rural Disperso,2498
50,Meta,50223,Cubarral,2021,Total,7285
50,Meta,50223,Cubarral,2022,Cabecera Municipal,4823
50,Meta,50223,Cubarral,2022,Centros Poblados y Rural Disperso,2514
50,Meta,50223,Cubarral,2022,Total,7337
50,Meta,50223,Cubarral,2023,Cabecera Municipal,4837
50,Meta,50223,Cubarral,2023,Centros Poblados y Rural Disperso,2530
50,Meta,50223,Cubarral,2023,Total,7367
50,Meta,50223,Cubarral,2024,Cabecera Municipal,4866
50,Meta,50223,Cubarral,2024,Centros Poblados y Rural Disperso,2570
50,Meta,50223,Cubarral,2024,Total,7436
50,Meta,50223,Cubarral,2025,Cabecera Municipal,4890
50,Meta,50223,Cubarral,2025,Centros Poblados y Rural Disperso,2565
50,Meta,50223,Cubarral,2025,Total,7455
50,Meta,50226,Cumaral,2019,Cabecera Municipal,15257
50,Meta,50226,Cumaral,2019,Centros Poblados y Rural Disperso,7997
50,Meta,50226,Cumaral,2019,Total,23254
50,Meta,50226,Cumaral,2020,Cabecera Municipal,15550
