year,month,origen,ciudad_origen,destino,ciudad_destino,pasajeros,carga_correo_kg,rutas_rows
2024,2,EOH,MEDELLÍN,IBE,IBAGUÉ,496.0,0.0,1
2024,2,EOH,MEDELLÍN,IPI,ALDANA,5.0,0.0,1
2024,2,EOH,MEDELLÍN,JUR,JURADÓ,78.0,1977.0,1
2024,2,EOH,MEDELLÍN,MTB,MONTELÍBANO,280.0,0.0,1
2024,2,EOH,MEDELLÍN,MTR,MONTERÍA,2379.0,1166.0,4
2024,2,EOH,MEDELLÍN,MZL,MANIZALES,730.0,0.0,1
2024,2,EOH,MEDELLÍN,NQU,NUQUÍ,1008.0,5150.0,6
2024,2,EOH,MEDELLÍN,OTU,REMEDIOS,3.0,9.0,1
2024,2,EOH,MEDELLÍN,PEI,PEREIRA,2759.0,180.0,2
2024,2,EOH,MEDELLÍN,PIM,LA PRIMAVERA,42.0,1165.0,1
2024,2,EOH,MEDELLÍN,PPN,POPAYÁN,2.0,40.0,1
2024,2,EOH,MEDELLÍN,SGL,SAN GIL,35.0,0.0,1
2024,2,EOH,MEDELLÍN,SJE,SAN JOSÉ DEL GUAVIARE,1.0,0.0,1
2024,2,EOH,MEDELLÍN,SMR,SANTA MARTA,867.0,0.0,2
2024,2,EOH,MEDELLÍN,TLU,SANTIAGO DE TOLÚ,2344.0,341.0,3
2024,2,EOH,MEDELLÍN,UIB,QUIBDÓ,7145.0,4087.0,7
2024,2,EOH,MEDELLÍN,URR,URRAO,11.0,40.0,2
2024,2,EOH,MEDELLÍN,VDF,VIGÍA DEL FUERTE,10.0,280.0,1
2024,2,EOH,MEDELLÍN,VUP,VALLEDUPAR,186.0,316.0,4
2024,2,EOH,MEDELLÍN,VVC,VILLAVICENCIO,713.0,0.0,1
2024,2,ESB,ANKARA,BOG,"BOGOTÁ, D.C.",24.0,0.0,1
2024,2,ETO,RIONEGRO,BGA,BUCARAMANGA,2.0,0.0,1
2024,2,EVV,INDIANA,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2024,2,EWR,NEW YORK,AXM,ARMENIA,131.0,0.0,1
2024,2,EWR,NEW YORK,BAQ,BARRANQUILLA,234.0,0.0,1
2024,2,EWR,NEW YORK,BOG,"BOGOTÁ, D.C.",4028.0,301.0,5
2024,2,EWR,NEW YORK,CLO,SANTIAGO DE CALI,132.0,0.0,1
2024,2,EWR,NEW YORK,CTG,CARTAGENA DE INDIAS,348.0,0.0,2
2024,2,EWR,NEW YORK,MDE,RIONEGRO - ANTIOQUIA,994.0,0.0,3
2024,2,EYP,YOPAL,9CU,TRINIDAD,39.0,1669.0,1
2024,2,EYP,YOPAL,AXM,ARMENIA,22.0,0.0,1
2024,2,EYP,YOPAL,BGA,BUCARAMANGA,562.0,0.0,2
2024,2,EYP,YOPAL,BOG,"BOGOTÁ, D.C.",12388.0,1744.0,4
2024,2,EYP,YOPAL,CAA,SAN LUIS DE PALENQUE,18.0,600.0,1
2024,2,EYP,YOPAL,CUC,SAN JOSÉ DE CÚCUTA,40.0,0.0,1
2024,2,EYP,YOPAL,EJA,BARRANCABERMEJA,20.0,0.0,1
2024,2,EYP,YOPAL,GYM,CHÍA,1.0,576.0,1
2024,2,EYP,YOPAL,IBE,IBAGUÉ,11.0,0.0,1
2024,2,EYP,YOPAL,MVP,MITÚ,0.0,82151.0,1
2024,2,EYP,YOPAL,NVA,NEIVA,5.0,0.0,1
2024,2,EYP,YOPAL,ORS,OROCUÉ,43.0,1296.0,1
2024,2,EYP,YOPAL,PEI,PEREIRA,235.0,0.0,1
2024,2,EYP,YOPAL,PPN,POPAYÁN,6.0,0.0,1
2024,2,EYP,YOPAL,PZR,PAZ DE ARIPORO,17.0,679.0,1
2024,2,EYP,YOPAL,SJE,SAN JOSÉ DEL GUAVIARE,0.0,42.0,1
2024,2,EYP,YOPAL,SMR,SANTA MARTA,315.0,0.0,1
2024,2,EYP,YOPAL,TME,TAME,0.0,20.0,1
2024,2,EYP,YOPAL,TRD,TRINIDAD,1.0,534.0,1
2024,2,EYP,YOPAL,VLA,VILLANUEVA - CASANARE,4.0,0.0,1
2024,2,EYP,YOPAL,VVC,VILLAVICENCIO,8.0,0.0,1
2024,2,EYW,FLORIDA,BOG,"BOGOTÁ, D.C.",8.0,0.0,2
2024,2,EYW,FLORIDA,MDE,RIONEGRO - ANTIOQUIA,6.0,0.0,1
2024,2,EZE,EZEIZA,ADZ,SAN ANDRES - ISLA,51.0,423.0,1
2024,2,EZE,EZEIZA,AXM,ARMENIA,7.0,112.0,1
2024,2,EZE,EZEIZA,BAQ,BARRANQUILLA,91.0,1648.0,1
2024,2,EZE,EZEIZA,BGA,BUCARAMANGA,12.0,219.0,1
2024,2,EZE,EZEIZA,BOG,"BOGOTÁ, D.C.",11414.0,645637.0,6
2024,2,EZE,EZEIZA,CLO,SANTIAGO DE CALI,97.0,1924.0,1
2024,2,EZE,EZEIZA,CTG,CARTAGENA DE INDIAS,235.0,2433.0,1
2024,2,EZE,EZEIZA,CUC,SAN JOSÉ DE CÚCUTA,76.0,1419.0,1
2024,2,EZE,EZEIZA,MDE,RIONEGRO - ANTIOQUIA,221.0,3320.0,3
2024,2,EZE,EZEIZA,MVD,MONTEVIDEO,0.0,51084.0,1
2024,2,EZE,EZEIZA,PEI,PEREIRA,27.0,451.0,1
2024,2,EZE,EZEIZA,PTY,PANAMA,4208.0,1102.0,1
2024,2,EZE,EZEIZA,SCL,SANTIAGO,0.0,72021.0,1
2024,2,EZE,EZEIZA,SMR,SANTA MARTA,55.0,455.0,1
2024,2,FAO,PORTUGAL,BOG,"BOGOTÁ, D.C.",1.0,0.0,1
2024,2,FAO,PORTUGAL,CTG,CARTAGENA DE INDIAS,2.0,0.0,1
2024,2,FAR,FARGO,BOG,"BOGOTÁ, D.C.",1.0,0.0,1
2024,2,FAT,FRESNO YOSEMITE,BOG,"BOGOTÁ, D.C.",12.0,0.0,1
2024,2,FAY,FAYETTEVILLE,CTG,CARTAGENA DE INDIAS,3.0,0.0,1
2024,2,FCO,ROMA,BOG,"BOGOTÁ, D.C.",430.0,0.0,6
2024,2,FCO,ROMA,CTG,CARTAGENA DE INDIAS,25.0,0.0,1
2024,2,FCO,ROMA,MDE,RIONEGRO - ANTIOQUIA,183.0,0.0,1
2024,2,FDF,AIME CESAIRE,BOG,"BOGOTÁ, D.C.",3.0,0.0,1
2024,2,FLA,FLORENCIA,BOG,"BOGOTÁ, D.C.",2546.0,90.0,3
2024,2,FLA,FLORENCIA,CLO,SANTIAGO DE CALI,417.0,107.0,1
2024,2,FLA,FLORENCIA,LQM,PUERTO LEGUÍZAMO,177.0,1088.0,1
2024,2,FLA,FLORENCIA,NVA,NEIVA,2.0,75.0,1
2024,2,FLA,FLORENCIA,PTL,PITALITO,34.0,0.0,1
2024,2,FLL,FORT LAUDERDALE,ADZ,SAN ANDRES - ISLA,1.0,14.0,1
2024,2,FLL,FORT LAUDERDALE,AXM,ARMENIA,1308.0,0.0,1
2024,2,FLL,FORT LAUDERDALE,BAQ,BARRANQUILLA,2771.0,111.0,2
2024,2,FLL,FORT LAUDERDALE,BOG,"BOGOTÁ, D.C.",8014.0,1346.0,7
2024,2,FLL,FORT LAUDERDALE,CLO,SANTIAGO DE CALI,3127.0,946.0,2
2024,2,FLL,FORT LAUDERDALE,CTG,CARTAGENA DE INDIAS,2923.0,180.0,4
2024,2,FLL,FORT LAUDERDALE,MDE,RIONEGRO - ANTIOQUIA,7642.0,434.0,3
2024,2,FLN,SAO PAULO,BCT,CURITIBA,0.0,129628.0,1
2024,2,FLR,FLORENCIA,BOG,"BOGOTÁ, D.C.",66.0,0.0,1
2024,2,FLR,FLORENCIA,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2024,2,FPO,PARIS,BOG,"BOGOTÁ, D.C.",6.0,0.0,1
2024,2,FPO,PARIS,CLO,SANTIAGO DE CALI,2.0,0.0,1
2024,2,FPO,PARIS,MDE,RIONEGRO - ANTIOQUIA,3.0,0.0,1
2024,2,FRA,FRANKFURT,BOG,"BOGOTÁ, D.C.",4058.0,192835.0,7
2024,2,FRA,FRANKFURT,CTG,CARTAGENA DE INDIAS,42.0,0.0,1
2024,2,FRA,FRANKFURT,MDE,RIONEGRO - ANTIOQUIA,248.0,0.0,1
2024,2,FRG,NEW YORK,SJU,SAN JUAN,5.0,250.0,1
2024,2,FSD,STOK FALLS,BOG,"BOGOTÁ, D.C.",7.0,0.0,1
2024,2,FSM,FORT SMITH,BOG,"BOGOTÁ, D.C.",5.0,0.0,1
2024,2,FTE,EL CALAFATE,BOG,"BOGOTÁ, D.C.",32.0,0.0,1
2024,2,FWA,FORT WAYNE,BOG,"BOGOTÁ, D.C.",3.0,0.0,2
2024,2,GCM,GRAN CAYMAN,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2024,2,GCM,GRAN CAYMAN,CLO,SANTIAGO DE CALI,2.0,0.0,1
2024,2,GCM,GRAN CAYMAN,MDE,RIONEGRO - ANTIOQUIA,15.0,0.0,1
2024,2,GDL,GUADALAJARA,BAQ,BARRANQUILLA,10.0,217.0,1
2024,2,GDL,GUADALAJARA,BOG,"BOGOTÁ, D.C.",2104.0,3354.0,5
2024,2,GDL,GUADALAJARA,CLO,SANTIAGO DE CALI,59.0,967.0,1
2024,2,GDL,GUADALAJARA,CTG,CARTAGENA DE INDIAS,68.0,664.0,1
2024,2,GDL,GUADALAJARA,CUC,SAN JOSÉ DE CÚCUTA,8.0,205.0,1
2024,2,GDL,GUADALAJARA,MDE,RIONEGRO - ANTIOQUIA,613.0,3205.0,3
2024,2,GDL,GUADALAJARA,PEI,PEREIRA,1.0,55.0,1
2024,2,GDL,GUADALAJARA,SMR,SANTA MARTA,1.0,0.0,1
2024,2,GEO,GEORGETOWN,BAQ,BARRANQUILLA,6.0,76.0,1
2024,2,GEO,GEORGETOWN,BOG,"BOGOTÁ, D.C.",108.0,956.0,2
2024,2,GEO,GEORGETOWN,CLO,SANTIAGO DE CALI,7.0,86.0,2
2024,2,GEO,GEORGETOWN,CTG,CARTAGENA DE INDIAS,17.0,260.0,1
2024,2,GEO,GEORGETOWN,MDE,RIONEGRO - ANTIOQUIA,24.0,292.0,2
2024,2,GEO,GEORGETOWN,SMR,SANTA MARTA,2.0,87.0,1
2024,2,GES,CIUDAD DEL ESTE,CPQ,SAO PAULO,0.0,83501.0,1
2024,2,GES,CIUDAD DEL ESTE,MDE,RIONEGRO - ANTIOQUIA,0.0,3720.0,1
2024,2,GES,CIUDAD DEL ESTE,MVD,MONTEVIDEO,0.0,17562.0,1
2024,2,GES,CIUDAD DEL ESTE,SCL,SANTIAGO,0.0,35939.0,1
2024,2,GGG,BAHAMAS,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2024,2,GGT,BAHAMAS,MDE,RIONEGRO - ANTIOQUIA,3.0,0.0,1
2024,2,GIG,RIO DE JANEIRO,ADZ,SAN ANDRES - ISLA,104.0,589.0,1
2024,2,GIG,RIO DE JANEIRO,AXM,ARMENIA,3.0,67.0,1
2024,2,GIG,RIO DE JANEIRO,BAQ,BARRANQUILLA,27.0,244.0,1
2024,2,GIG,RIO DE JANEIRO,BGA,BUCARAMANGA,1.0,28.0,1
2024,2,GIG,RIO DE JANEIRO,BOG,"BOGOTÁ, D.C.",4367.0,8056.0,2
2024,2,GIG,RIO DE JANEIRO,CLO,SANTIAGO DE CALI,56.0,712.0,1
2024,2,GIG,RIO DE JANEIRO,CTG,CARTAGENA DE INDIAS,289.0,2828.0,1
2024,2,GIG,RIO DE JANEIRO,CUC,SAN JOSÉ DE CÚCUTA,15.0,156.0,1
2024,2,GIG,RIO DE JANEIRO,MDE,RIONEGRO - ANTIOQUIA,219.0,2488.0,2
2024,2,GIG,RIO DE JANEIRO,PEI,PEREIRA,34.0,553.0,1
2024,2,GIG,RIO DE JANEIRO,SMR,SANTA MARTA,9.0,78.0,1
2024,2,GIR,FLANDES,BOG,"BOGOTÁ, D.C.",6.0,0.0,1
2024,2,GIR,FLANDES,GIR,FLANDES,0.0,29450.0,1
2024,2,GIR,FLANDES,GYM,CHÍA,10.0,417.0,1
2024,2,GIR,FLANDES,VVC,VILLAVICENCIO,0.0,148.0,1
2024,2,GLA,GLASGOW,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2024,2,GLA,GLASGOW,CTG,CARTAGENA DE INDIAS,6.0,0.0,1
2024,2,GND,GRANADA,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2024,2,GNV,GAINESVILLE,BOG,"BOGOTÁ, D.C.",5.0,0.0,2
2024,2,GNV,GAINESVILLE,MDE,RIONEGRO - ANTIOQUIA,5.0,0.0,1
2024,2,GPI,GUAPI,CLO,SANTIAGO DE CALI,2072.0,11.0,2
2024,2,GPI,GUAPI,PPN,POPAYÁN,7.0,154.0,1
2024,2,GPT,GULPORT,CTG,CARTAGENA DE INDIAS,2.0,0.0,1
2024,2,GRR,MICHIGAN,BOG,"BOGOTÁ, D.C.",50.0,0.0,1
2024,2,GRR,MICHIGAN,CTG,CARTAGENA DE INDIAS,2.0,0.0,1
2024,2,GRR,MICHIGAN,MDE,RIONEGRO - ANTIOQUIA,6.0,0.0,1
2024,2,GRU,SAO PAULO,ADZ,SAN ANDRES - ISLA,153.0,941.0,1
2024,2,GRU,SAO PAULO,AXM,ARMENIA,28.0,555.0,1
2024,2,GRU,SAO PAULO,BAQ,BARRANQUILLA,50.0,672.0,1
2024,2,GRU,SAO PAULO,BGA,BUCARAMANGA,20.0,241.0,1
2024,2,GRU,SAO PAULO,BOG,"BOGOTÁ, D.C.",18796.0,349555.0,5
2024,2,GRU,SAO PAULO,CLO,SANTIAGO DE CALI,301.0,4353.0,1
2024,2,GRU,SAO PAULO,CTG,CARTAGENA DE INDIAS,800.0,6011.0,1
2024,2,GRU,SAO PAULO,CUC,SAN JOSÉ DE CÚCUTA,49.0,532.0,1
2024,2,GRU,SAO PAULO,MDE,RIONEGRO - ANTIOQUIA,408.0,5125.0,2
2024,2,GRU,SAO PAULO,PEI,PEREIRA,94.0,1749.0,1
2024,2,GRU,SAO PAULO,SMR,SANTA MARTA,63.0,580.0,1
2024,2,GSO,NORTE DE CAROLINA,BOG,"BOGOTÁ, D.C.",66.0,0.0,2
2024,2,GSO,NORTE DE CAROLINA,CTG,CARTAGENA DE INDIAS,15.0,0.0,1
2024,2,GSO,NORTE DE CAROLINA,MDE,RIONEGRO - ANTIOQUIA,28.0,0.0,1
2024,2,GSP,GREENVILLE,BOG,"BOGOTÁ, D.C.",32.0,0.0,1
2024,2,GSP,GREENVILLE,CTG,CARTAGENA DE INDIAS,8.0,0.0,1
2024,2,GSP,GREENVILLE,MDE,RIONEGRO - ANTIOQUIA,99.0,0.0,1
2024,2,GTK,FLORES,BOG,"BOGOTÁ, D.C.",9.0,0.0,1
2024,2,GUA,GUATEMALA,AXM,ARMENIA,21.0,385.0,1
2024,2,GUA,GUATEMALA,BAQ,BARRANQUILLA,50.0,232.0,2
2024,2,GUA,GUATEMALA,BGA,BUCARAMANGA,8.0,104.0,1
2024,2,GUA,GUATEMALA,BOG,"BOGOTÁ, D.C.",6604.0,6549.0,9
2024,2,GUA,GUATEMALA,CLO,SANTIAGO DE CALI,244.0,2250.0,1
2024,2,GUA,GUATEMALA,CTG,CARTAGENA DE INDIAS,588.0,2405.0,2
2024,2,GUA,GUATEMALA,CUC,SAN JOSÉ DE CÚCUTA,9.0,158.0,1
2024,2,GUA,GUATEMALA,MDE,RIONEGRO - ANTIOQUIA,564.0,20512.0,4
2024,2,GUA,GUATEMALA,MIA,MIAMI,0.0,10093.0,1
2024,2,GUA,GUATEMALA,PEI,PEREIRA,66.0,967.0,1
2024,2,GUA,GUATEMALA,PTY,PANAMA,0.0,25850.0,1
2024,2,GUA,GUATEMALA,SMR,SANTA MARTA,24.0,393.0,1
2024,2,GVA,GENOVA,BOG,"BOGOTÁ, D.C.",199.0,0.0,5
2024,2,GVA,GENOVA,CTG,CARTAGENA DE INDIAS,6.0,0.0,1
2024,2,GYE,GUAYAQUIL,ADZ,SAN ANDRES - ISLA,56.0,310.0,1
2024,2,GYE,GUAYAQUIL,AXM,ARMENIA,2.0,11.0,1
2024,2,GYE,GUAYAQUIL,BAQ,BARRANQUILLA,88.0,503.0,1
2024,2,GYE,GUAYAQUIL,BGA,BUCARAMANGA,11.0,121.0,1
2024,2,GYE,GUAYAQUIL,BOG,"BOGOTÁ, D.C.",19000.0,115712.0,4
2024,2,GYE,GUAYAQUIL,CLO,SANTIAGO DE CALI,236.0,1580.0,1
2024,2,GYE,GUAYAQUIL,CTG,CARTAGENA DE INDIAS,745.0,3003.0,1
2024,2,GYE,GUAYAQUIL,CUC,SAN JOSÉ DE CÚCUTA,17.0,151.0,1
2024,2,GYE,GUAYAQUIL,MDE,RIONEGRO - ANTIOQUIA,649.0,2997.0,3
2024,2,GYE,GUAYAQUIL,PEI,PEREIRA,30.0,355.0,1
2024,2,GYE,GUAYAQUIL,SMR,SANTA MARTA,64.0,522.0,1
2024,2,GYE,GUAYAQUIL,UIO,QUITO,0.0,231467.0,1
2024,2,GYM,CHÍA,AUC,ARAUCA,1.0,162.0,1
2024,2,GYM,CHÍA,BGA,BUCARAMANGA,0.0,300.0,1
2024,2,GYM,CHÍA,CLO,SANTIAGO DE CALI,0.0,9.0,1
2024,2,GYM,CHÍA,CPL,CHAPARRAL,0.0,9.0,1
2024,2,GYM,CHÍA,EJA,BARRANCABERMEJA,0.0,36.0,1
2024,2,GYM,CHÍA,EOH,MEDELLÍN,1.0,170.0,1
2024,2,GYM,CHÍA,EYP,YOPAL,0.0,450.0,1
2024,2,GYM,CHÍA,GIR,FLANDES,17.0,569.0,1
2024,2,GYM,CHÍA,GYM,CHÍA,1.0,126.0,1
2024,2,GYM,CHÍA,IBE,IBAGUÉ,0.0,72.0,1
2024,2,GYM,CHÍA,MQU,MARIQUITA,0.0,63.0,1
2024,2,GYM,CHÍA,PCE,PUERTO CARREÑO,15.0,555.0,1
2024,2,GYM,CHÍA,PSO,PASTO,0.0,90.0,1
2024,2,GYM,CHÍA,PUU,PUERTO ASÍS,0.0,27.0,1
2024,2,GYM,CHÍA,SGL,SAN GIL,33.0,45.0,2
2024,2,GYM,CHÍA,SJE,SAN JOSÉ DEL GUAVIARE,0.0,53.0,1
2024,2,GYM,CHÍA,UIB,QUIBDÓ,0.0,12.0,1
2024,2,GYM,CHÍA,VUP,VALLEDUPAR,0.0,226.0,2
2024,2,GYM,CHÍA,VVC,VILLAVICENCIO,1.0,70.0,1
2024,2,HAJ,HANNOVER,BOG,"BOGOTÁ, D.C.",38.0,0.0,3
2024,2,HAJ,HANNOVER,CTG,CARTAGENA DE INDIAS,15.0,0.0,1
2024,2,HAM,HAMBURG,BOG,"BOGOTÁ, D.C.",336.0,0.0,5
2024,2,HAM,HAMBURG,CTG,CARTAGENA DE INDIAS,53.0,0.0,1
2024,2,HAV,HABANA,AXM,ARMENIA,1.0,0.0,1
2024,2,HAV,HABANA,BAQ,BARRANQUILLA,25.0,276.0,1
2024,2,HAV,HABANA,BGA,BUCARAMANGA,7.0,46.0,1
2024,2,HAV,HABANA,BLB,BALBOA,2100.0,0.0,1
2024,2,HAV,HABANA,BOG,"BOGOTÁ, D.C.",3983.0,2903.0,4
2024,2,HAV,HABANA,CLO,SANTIAGO DE CALI,230.0,2130.0,1
2024,2,HAV,HABANA,CTG,CARTAGENA DE INDIAS,26.0,352.0,2
2024,2,HAV,HABANA,CUC,SAN JOSÉ DE CÚCUTA,2.0,0.0,1
2024,2,HAV,HABANA,MDE,RIONEGRO - ANTIOQUIA,396.0,3198.0,3
2024,2,HAV,HABANA,PEI,PEREIRA,42.0,653.0,1
2024,2,HAV,HABANA,SMR,SANTA MARTA,1.0,0.0,1
2024,2,HEL,HELSINKI,BOG,"BOGOTÁ, D.C.",103.0,0.0,4
2024,2,HEL,HELSINKI,CTG,CARTAGENA DE INDIAS,13.0,0.0,1
2024,2,HEL,HELSINKI,MDE,RIONEGRO - ANTIOQUIA,5.0,0.0,1
2024,2,HKG,HONG KONG,BOG,"BOGOTÁ, D.C.",155.0,0.0,4
2024,2,HND,LAS VEGAS,BOG,"BOGOTÁ, D.C.",62.0,0.0,4
2024,2,HNL,HONOLULU,BOG,"BOGOTÁ, D.C.",3.0,0.0,1
2024,2,HNL,HONOLULU,CTG,CARTAGENA DE INDIAS,2.0,0.0,1
2024,2,HOU,HOUSTON,BOG,"BOGOTÁ, D.C.",6.0,0.0,1
2024,2,HOU,HOUSTON,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2024,2,HPN,NEW YORK,BOG,"BOGOTÁ, D.C.",4.0,0.0,1
2024,2,HPN,NEW YORK,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2024,2,HPN,NEW YORK,MDE,RIONEGRO - ANTIOQUIA,5.0,0.0,1
2024,2,HSV,ALABAMA,BOG,"BOGOTÁ, D.C.",8.0,0.0,1
2024,2,HSV,ALABAMA,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2024,2,HSV,ALABAMA,MDE,RIONEGRO - ANTIOQUIA,9.0,0.0,1
2024,2,IAD,WASHINGTON,ADZ,SAN ANDRES - ISLA,18.0,275.0,1
2024,2,IAD,WASHINGTON,AXM,ARMENIA,19.0,547.0,1
2024,2,IAD,WASHINGTON,BAQ,BARRANQUILLA,98.0,2182.0,1
2024,2,IAD,WASHINGTON,BGA,BUCARAMANGA,14.0,445.0,1
2024,2,IAD,WASHINGTON,BOG,"BOGOTÁ, D.C.",4547.0,12141.0,7
2024,2,IAD,WASHINGTON,CLO,SANTIAGO DE CALI,202.0,5128.0,1
2024,2,IAD,WASHINGTON,CTG,CARTAGENA DE INDIAS,395.0,4677.0,3
2024,2,IAD,WASHINGTON,CUC,SAN JOSÉ DE CÚCUTA,19.0,453.0,1
2024,2,IAD,WASHINGTON,MDE,RIONEGRO - ANTIOQUIA,742.0,10633.0,4
2024,2,IAD,WASHINGTON,PEI,PEREIRA,40.0,907.0,1
2024,2,IAD,WASHINGTON,SMR,SANTA MARTA,18.0,250.0,1
2024,2,IAH,HOUSTON,AXM,ARMENIA,102.0,0.0,1
2024,2,IAH,HOUSTON,BAQ,BARRANQUILLA,86.0,0.0,1
2024,2,IAH,HOUSTON,BOG,"BOGOTÁ, D.C.",7579.0,2661.0,7
2024,2,IAH,HOUSTON,CLO,SANTIAGO DE CALI,218.0,0.0,1
2024,2,IAH,HOUSTON,CTG,CARTAGENA DE INDIAS,283.0,0.0,2
2024,2,IAH,HOUSTON,MDE,RIONEGRO - ANTIOQUIA,654.0,0.0,3
2024,2,IBE,IBAGUÉ,AUC,ARAUCA,19.0,0.0,1
2024,2,IBE,IBAGUÉ,AXM,ARMENIA,5.0,0.0,1
2024,2,IBE,IBAGUÉ,BGA,BUCARAMANGA,222.0,0.0,1
2024,2,IBE,IBAGUÉ,BOG,"BOGOTÁ, D.C.",5819.0,0.0,2
2024,2,IBE,IBAGUÉ,CLO,SANTIAGO DE CALI,19.0,0.0,1
2024,2,IBE,IBAGUÉ,CUC,SAN JOSÉ DE CÚCUTA,145.0,0.0,1
2024,2,IBE,IBAGUÉ,EJA,BARRANCABERMEJA,2.0,0.0,1
2024,2,IBE,IBAGUÉ,EOH,MEDELLÍN,416.0,0.0,1
2024,2,IBE,IBAGUÉ,EYP,YOPAL,23.0,0.0,1
2024,2,IBE,IBAGUÉ,GYM,CHÍA,0.0,36.0,1
2024,2,IBE,IBAGUÉ,NVA,NEIVA,3.0,0.0,1
2024,2,IBE,IBAGUÉ,PEI,PEREIRA,14.0,0.0,1
2024,2,IBE,IBAGUÉ,PPN,POPAYÁN,4.0,0.0,1
2024,2,IBE,IBAGUÉ,SMR,SANTA MARTA,312.0,0.0,1
2024,2,IBE,IBAGUÉ,VVC,VILLAVICENCIO,49.0,0.0,1
2024,2,ICN,INCHEON,BOG,"BOGOTÁ, D.C.",78.0,0.0,5
2024,2,ICN,INCHEON,CTG,CARTAGENA DE INDIAS,12.0,0.0,1
2024,2,ICT,KANSAS CITY,BOG,"BOGOTÁ, D.C.",8.0,0.0,1
2024,2,ICT,KANSAS CITY,CTG,CARTAGENA DE INDIAS,6.0,0.0,1
2024,2,IDA,INÍRIDA,9DI,SAN FELIPE,109.0,13540.0,4
2024,2,IDA,INÍRIDA,A01,INÍRIDA,7.0,0.0,1
2024,2,IDA,INÍRIDA,BMG,BARRANCOMINAS,57.0,5050.0,1
2024,2,IDA,INÍRIDA,BOG,"BOGOTÁ, D.C.",2136.0,98697.0,3
2024,2,IDA,INÍRIDA,MVP,MITÚ,5.0,0.0,2
2024,2,IDA,INÍRIDA,PCR,PUERTO CARREÑO,47.0,80.0,3
2024,2,IDA,INÍRIDA,PIM,LA PRIMAVERA,3.0,0.0,1
2024,2,IDA,INÍRIDA,VVC,VILLAVICENCIO,724.0,1135.0,5
2024,2,IGR,IGUAZU,BOG,"BOGOTÁ, D.C.",29.0,0.0,1
2024,2,ILM,NORTE DE CAROLINA,FRG,NEW YORK,0.0,50.0,1
2024,2,ILM,NORTE DE CAROLINA,MDE,RIONEGRO - ANTIOQUIA,1.0,0.0,1
2024,2,IND,INDIANA,AXM,ARMENIA,2.0,0.0,1
2024,2,IND,INDIANA,BAQ,BARRANQUILLA,6.0,0.0,1
2024,2,IND,INDIANA,BOG,"BOGOTÁ, D.C.",247.0,0.0,3
2024,2,IND,INDIANA,CLO,SANTIAGO DE CALI,1.0,0.0,1
2024,2,IND,INDIANA,CTG,CARTAGENA DE INDIAS,31.0,0.0,2
2024,2,IND,INDIANA,MDE,RIONEGRO - ANTIOQUIA,85.0,0.0,2
2024,2,IPI,ALDANA,AXM,ARMENIA,10.0,0.0,1
2024,2,IPI,ALDANA,BGA,BUCARAMANGA,94.0,0.0,1
2024,2,IPI,ALDANA,BOG,"BOGOTÁ, D.C.",3952.0,0.0,1
2024,2,IPI,ALDANA,CLO,SANTIAGO DE CALI,355.0,200.0,3
2024,2,IPI,ALDANA,CUC,SAN JOSÉ DE CÚCUTA,312.0,0.0,1
2024,2,IPI,ALDANA,EJA,BARRANCABERMEJA,8.0,0.0,1
2024,2,IPI,ALDANA,EOH,MEDELLÍN,5.0,0.0,1
2024,2,IPI,ALDANA,IBE,IBAGUÉ,3.0,0.0,1
2024,2,IPI,ALDANA,NVA,NEIVA,10.0,0.0,1
2024,2,IPI,ALDANA,PEI,PEREIRA,192.0,0.0,1
2024,2,IPI,ALDANA,SMR,SANTA MARTA,41.0,0.0,1
2024,2,IPI,ALDANA,VVC,VILLAVICENCIO,7.0,0.0,1
2024,2,IQT,IQUITOS,BOG,"BOGOTÁ, D.C.",0.0,19077.0,1
2024,2,IST,ESTAMBUL,BOG,"BOGOTÁ, D.C.",3125.0,397167.0,4
2024,2,JAN,JACKSON,BOG,"BOGOTÁ, D.C.",33.0,0.0,2
2024,2,JAN,JACKSON,CTG,CARTAGENA DE INDIAS,7.0,0.0,1
2024,2,JAX,FLORIDA,BOG,"BOGOTÁ, D.C.",146.0,0.0,2
2024,2,JAX,FLORIDA,CTG,CARTAGENA DE INDIAS,45.0,0.0,1
2024,2,JAX,FLORIDA,MDE,RIONEGRO - ANTIOQUIA,94.0,0.0,1
2024,2,JFK,NEW YORK,ADZ,SAN ANDRES - ISLA,9.0,215.0,1
2024,2,JFK,NEW YORK,AXM,ARMENIA,76.0,2242.0,1
2024,2,JFK,NEW YORK,BAQ,BARRANQUILLA,126.0,3073.0,1
2024,2,JFK,NEW YORK,BGA,BUCARAMANGA,3.0,111.0,1
2024,2,JFK,NEW YORK,BOG,"BOGOTÁ, D.C.",15858.0,20746.0,8
2024,2,JFK,NEW YORK,CLO,SANTIAGO DE CALI,501.0,12154.0,1
